"video_url","video_id","comment_id","author","text","time","like_count","reply_count","scraped_at","id"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@PumaCrazy94","Los zeta están bien fregados... Aún no llegan ni a los 30 y ya están hasta medicados jajaja.
Y todo les causa estrés, todo les deprime y todo es malo menos sis ideas... Que va! Si a los 18 eres más listo que todos, como no puede ser verdad lo que dices!
Pobres... Tan únicos y especiales en un mundo que no le importan tus lágrimas ni depresión... Pero oye! Sigue creyendo que vas a mejorar el mundo, cuando no puedes cambiar ni tu vida!
(no leo lloros ni los voy a responder). 
😌😌😌","1 year ago","2","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@Lopzzzanthony","Madre mia me haz leido toda mi vida a mis 31 años tome el mejor camino para mi futuro por presion de mis padres pero no llegue a lograr algo, es mas dia de hoy me siento amargado por no poder lograr algo por mi mismo.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@Arigatobsy","3 meses en la legión recibiendo hostias y se les acaban las mariconadas y gilipolleces a esta banda de flojos 😂😂😂😂😂","1 year ago","1","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@cris5610","Entrenar mejor el dialogo y adquirir habilidades comunicativas porque...bueno ya sabemos lo que hay con el asunto del móvil y el scroll sin sentido. Nada de ver grupos de zetas sentados en el parque mirando el móvil y todos sin hablarse.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@darkblasteraurorum1807","Habiendo nacido en el 98, como los gen z mas viejos. Mi problema no es tanto el tener las cosas no claras, ya que se a donde encsminar mi vida, el problema viene de la saturación de redes, el enojo saturado de internet, el miedo de las redes, de encontrar s personas de mierda ya ya por x te dicen que te vas al infierno, o que estan paranoicas con que va a llegar la tercera guerra mundial. Mi problema no radica en la vjda diaria, estoy feliz con ella, si no en el sufrimiento que me sucita y que otros me transmiten por las redes, el odio, la groseria, el terror psicologico de lo que deparara las cosas o que directamente digsn que mereceria ser castigado por no se que pendejada. Es una saturación de opinion y critica ajena a mi forma de vida e intereses, mucha critica vacia, mucho odio, mucha propaganda, mucho fanatismo (no solamente religioso) y mucho ataque personal, pongo a Twitter como un crimen a la humanidad y el estado actual de YouTube igual.

Antes era mas tranquilo, por inicios de decads, mas humoristico o tranquilo. Ahora todo va como que a velocidades exacerbadas.","1 year ago","1","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@roxanamariastoica2534","Como chica de la generación Z me siento identificada y reconozco puntos fuertes de mi generación como la conciencia de la salud mental y las redes de apoyo lo que no me gusta es la cultura de la victimización porque da una perspectiva catastrofista y pesimista de la vida (Yo también caigo en el mismo error de vez en cuando pero trato de ser mas positiva viendo cosas que me aporten positivamente) y el autodiagnóstico, este último me parece MUY peligroso, y está bien si tienes sospechas de tener una condición psicológica sin embargo con la salud mental no se juega, por eso tenemos la reputación de ser la ""generación de cristal"".
Considero que aunque los nuevos valores imperan este mundo las generaciones anteriores tienen mayor experiencia de vida y por lo tanto hay que tener en cuenta la opinión de esta gente.","1 year ago (edited)","1","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@passingbreeze173","Las nuevas generaciones mutantes paranoicas.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@jaimeramirezhernandez3138","Y eso que no trabajan en México, largas jornadas y el salario miserable, no te dejan ni cagar...","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@carlosmendoza-pl4yo","✨❤️🥰🥳🎉…..
…”La G.Z, Se pudrió por que el amor eterno se perdió……

✨❤️🥰🥳🎉…….
……”Ama eternamente y la vida se dotará de fortaleza, coherencia y determinación para mantenerse firme ante cualquier situación ❤️✨……

…..La debilidad del ser moderno, se engendra en la ausencia del amor eterno…..

…..Hay que luchar con amor y determinación para derrocar a los diferentes dispositivos de poder que roban la vida de las familias, hacen ciudadanos débiles y carentes de dignidad para luchar por su libertad…….

….Obviamente……🙉🙉🙊

…Todos los que peleamos por un mundo libre de sistemas putrefactos, somos perseguidos y nos veremos envueltos en situaciones difíciles y peligrosas generadas por la opresión del sistema, por las leyes encriptadas en la supremacía blanca, la falta de derechos humanos, el racismo sistemático y la eterna narrativa engañosa de los líderes corruptos”….✨☠️💀⛓️‍💥⛓️‍💥❤️✨CM.

Viva la vida, el amor y el respeto al prójimo ✨❤️🥰🥳🎉…..","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@DanySan550","Confirmo tengo 23 años y la verdad siento que sería mejor morirme, simplemente creo que este mundo no es para mí.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@jdeleon2138","14:00, un Detox recomendado","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@jdeleon2138","3:00, 58% Pérdida de Propósito🖐🏻","1 year ago","2","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@axelsolo1","Como ayudar a un joven z bien cristalito?","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@Sakura369-pu2dj","Mis papás son de la generación X y son una mierda. Las generaciones pasadas actúan como chimpancés.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@waveringthoughts6","ya va a ser 2025 y siguen habiendo psicologos conservadores?","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@cesarmisaelmorales","Desde mi humilde e inexperta perspectiva, creo que están viviendo lo mismo que vivimos todos al pasar de la adolescencia a la adultes, solo que ellos tienen las herramientas para hacerlo ""vocal""","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@SONICO2100","Lo que sucede es que los jovencitos están adictos al placer inmediato, sus actividades se basan en enaltecer su ego y mantener su felicidad.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@Rootrick1","Se ha perdido el enfoque humanista en todo aspecto para cambiarlo por autopercecion y enfoque principalmente han retirado la autoridad y respeto a Cristo como guia y orden social.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@yisusherza4738","Necesitaba este video, muchas gracias, Lic.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@theThugWizard","Jajajajaj si we alch","11 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@बाघटाइरवॉ","El incelismo es real, solo que hay muchos estigmas sobre ellos.","6 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@theThugWizard","Tu eres el que esta llorando por una generacion que ni es tuya","11 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@avataraangloud9053","¿Cómo que quieres ir a la legión?, ve, después de los 3 meses ven a decir si quieres que alguien más valla ahí.","8 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@MeikoMagic1999_","Me pasa lo mismo. Acá niña que nació el 25/12/99, casi 2000. Ya ni quiero usar el celular, me frustra ver a todos con él y trato ni de usar redes mira","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@ejenplitobarces","Me pasa lo mismo (nací en 2004 pero me criaron como a una niña millennial)","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@avataraangloud9053","¿?","8 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@PumaCrazy94","Ese ya no se salva... Está condenado a sentir que el universo conspira en su contra!
🤣","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@theThugWizard","Ayudate a ti primero con esa panzota","11 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@waveringthoughts6","bebé, eres venezolano y sigues teniendo fé en cristo? admiro tu ""resiliencia""","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@avataraangloud9053","¿Desde cuando creer en Cristo ayuda a la autopercepción y el enfoque?","8 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@DanPryorVFX","""defuncion autoprovocada"" estamos gilipollas.... Maldita censura de youtube...","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@FernandoRojas-du3sg","Tu crees que las generaciones pasadas la han tenido más fácil ?","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@javierasumu5085","Te gusta defender lo indefendible para quedar bien😂😂😂😂","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@AntoniioRdz","No creo que este contenido sea de calidad para nadie. No explica el problema a profundidad no ofrece recursos utiles. Tuviste la oportunidad de educar realmente en temas de salud mental para la población joven que entraba a ver este vídeo y para los adultos que no comprenden el panorama GZ. De hecho creo que solo fomentas el mismo discurso generacional de siempre.","1 year ago","2","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@Willy_786","Y ni que hablar de la medicacion en cuanto a ansioliticos y antidepresivos. Totalmente disparados hacia arriba.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@myriamarturo9125","Ya quisieran haber tenido cuando eran jóvenes lo que la generación z tiene, envidiosos","1 year ago","1","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@iugaldem","Mantener la cordura es más complicado generación tras generación.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@elultimopatriarcacinema2189","Una generación atea y en consecuencia sin esperanza, entregada a las ideologías perniciosas, la autoeliminación y el hedonismo más vacío. Recuperen a Dios y quizá les vaya mejor.

Pdt: soy ateo pero eso no me impide saber que Dios es necesario.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@mr.alexlemon8738","3:00 si soy","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@ninjagaiden8825","Yo soy gen z y concuerdo con que si hay varios weyes que son unos mazapanes y cristalitos jajajaja a veces dan lastima.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@brandonmendoza9781","No pido mucho.
La posibilidad REAL de trabajar un empleo digno, y justo que me permita con tiempo y esfuerzo razonable comprar (casa-departamento) y alcanzar una estabilidad financiera para que cada quien pueda llevar a cabo su proyecto de vida.

Pero el capitalismo tiene otros planes...","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@Gerardo17032","Interesante video 😊","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@TiburciaDelossantos","Me gusta como hablas de estos temas siento que tiene una manera de decirlo sin menos precisar a nadie y burlar o romantizar las cosas.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@alexanderpalma544","Yo creo que la generación z es pendeja, yo soy de la generación z también.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@ottove","gracias 👍","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@bluesky_5","Hola,
una pregunta; ¿Cómo afecta la pornografía a la salud mental?
Un saludo,","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@SHORTMAKER_ALISTANO","😂😂😂😂😂😂","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@JorgeAntonioDeLimaAquino","La generación que destruira el mundo y el planeta 😮","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@UnMinutoViajando","Veo en mi empresa entrar jovenes queno duran ni un año. No por las condiciones dle trabajo si no porque no quieren trabajar. Generacion z? Mas bien es generacion basura que no vale para nada.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@andersonthewolfox1273","Mi malestar mental fue haber nacido en Venezuela","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@avataraangloud9053","Buscando el chiste en su comentario.","8 months ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
"https://www.youtube.com/watch?v=vm5tGIDUS9E","vm5tGIDUS9E","null","@ernestojosecalvoestevez199","Si, solo dar lástima en redes sociales, también insultar a las generaciones anteriores, adictos a la gratificación instantánea, no luchar los caminos largos sino querer los caminos faciles, creerse mejor preparados, un largo etc. La generación Z es el claro ejemplo de lo que no deben ser las siguientes.","1 year ago","0","null","2025-12-14T17:43:52.723356Z","vm5tGIDUS9E|None|2025-12-14T17:43:52.723356Z"
